stop_id,latitude,longitude
4486,33.215119,-112.276041
4487,33.412899,-111.79887
4488,33.668128,-112.174157
4489,33.538336,-112.103015
4490,33.356697,-111.777971
4491,33.616972,-111.85224
4492,33.540435,-112.168577
4493,33.677746,-112.25686
4494,33.641015,-111.870596
4495,33.566065,-112.065578
4496,33.492907,-111.840352
4497,33.279909,-112.032823
4498,33.3568,-112.092399
4499,33.45146,-112.029277
4500,33.55958,-111.850865
4501,33.508225,-111.758668
4502,33.372911,-112.27014
4503,33.203879,-111.985533
4504,33.497744,-112.280299
4505,33.371376,-112.018954
4506,33.640765,-111.76883
4507,33.214368,-112.083046
4508,33.550897,-111.74053
4509,33.764885,-111.921635
4510,33.304646,-111.739507
4511,33.48299,-111.8457
4512,33.254853,-112.237939
4513,33.575409,-112.161309
4514,33.530319,-112.063498
4515,33.444419,-112.197936
4516,33.512826,-112.003053
4517,33.737945,-112.017179
4518,33.317777,-111.726244
4519,33.213539,-112.039763
4520,33.716999,-111.828624
4521,33.54627,-111.734854
4522,33.734395,-111.773807
4523,33.558167,-112.174799
4524,33.686097,-112.002382
4525,33.457804,-112.091356
4526,33.649916,-112.060085
4527,33.747825,-112.083516
4528,33.543274,-111.804184
4529,33.308471,-112.028717
4530,33.361279,-111.985783
4531,33.319187,-111.710532
4532,33.348114,-112.264012
4533,33.383849,-112.007225
4534,33.53308,-111.835563
4535,33.552795,-112.209303
4536,33.4559,-111.933081
4537,33.569252,-112.156321
4538,33.248945,-111.779558
4539,33.252673,-112.10374
4540,33.303098,-112.102562
4541,33.510846,-111.941084
4542,33.328397,-112.189862
4543,33.369971,-112.129067
4544,33.440188,-112.050021
4545,33.68712,-112.087817
4546,33.208317,-111.985074
4547,33.589627,-111.940216
4548,33.601326,-111.96
4549,33.679193,-111.907499
4550,33.759652,-112.11535
4551,33.212083,-112.224144
4552,33.29227,-111.843515
4553,33.731703,-111.789532
4554,33.475111,-112.145796
4555,33.538754,-112.055745
4556,33.597816,-112.000858
4557,33.60744,-111.980004
4558,33.759044,-111.904306
4559,33.79817,-112.275038
4560,33.632094,-111.867114
4561,33.372333,-112.262817
4562,33.727851,-112.019027
4563,33.229533,-111.803397
4564,33.338649,-112.029271
4565,33.738431,-112.210546
4566,33.353715,-111.70898
4567,33.332391,-111.766429
4568,33.282875,-111.837212
4569,33.715467,-112.053093
4570,33.500035,-112.189693
4571,33.604936,-111.735153
4572,33.34344,-111.980589
4573,33.654824,-111.788587
4574,33.656003,-112.094743
4575,33.387559,-112.098827
4576,33.44641,-111.708676
4577,33.325814,-111.9869
4578,33.785937,-112.215583
4579,33.587362,-112.168195
4580,33.760726,-112.010833
4581,33.382031,-112.274517
4582,33.669135,-112.02248
4583,33.659515,-112.048635
4584,33.614993,-111.832398
4585,33.779383,-112.087035
4586,33.436133,-111.710471
4587,33.27843,-112.191538
4588,33.603025,-111.945408
4589,33.637586,-112.24618
4590,33.545036,-111.859682
4591,33.324091,-111.703148
4592,33.502674,-111.808517
4593,33.387314,-111.966578
4594,33.45648,-112.009155
4595,33.587131,-111.798982
4596,33.647129,-111.738416
4597,33.339335,-111.706476
4598,33.443195,-112.062076
4599,33.361497,-111.70545
4600,33.319179,-112.206444
4601,33.670032,-112.14787
4602,33.745552,-112.24659
4603,33.422139,-112.136957
4604,33.650767,-111.839237
4605,33.738197,-111.788245
4606,33.707675,-111.832664
4607,33.309688,-111.921361
4608,33.773775,-111.99162
4609,33.426006,-111.874777
4610,33.403544,-112.0655
4611,33.237459,-111.795215
4612,33.491704,-111.893686
4613,33.265408,-111.881317
4614,33.349124,-111.978438
4615,33.390166,-111.768863
4616,33.685296,-112.148791
4617,33.725293,-112.071311
4618,33.38148,-111.833414
4619,33.715219,-112.004351
4620,33.714339,-111.766472
4621,33.658791,-112.09216
4622,33.288017,-112.078402
4623,33.614194,-111.766759
4624,33.767014,-112.021378
4625,33.609524,-111.990325
4626,33.39897,-112.100342
4627,33.500348,-112.133998
4628,33.587435,-111.906431
4629,33.506342,-112.228096
4630,33.271972,-111.772436
4631,33.387238,-111.832478
4632,33.681438,-112.185551
4633,33.716851,-111.883588
4634,33.28238,-111.93842
4635,33.771432,-112.189279
4636,33.397294,-112.136078
4637,33.597388,-112.054608
4638,33.651095,-111.880454
4639,33.687168,-111.916766
4640,33.76745,-111.980659
4641,33.387752,-111.838954
4642,33.715104,-111.845237
4643,33.279012,-111.929285
4644,33.623025,-111.827806
4645,33.645187,-112.099442
4646,33.606634,-111.77125
4647,33.351389,-111.931054
4648,33.723826,-111.806582
4649,33.301315,-111.972233
4650,33.232181,-112.168937
4651,33.630479,-111.974554
4652,33.485285,-112.077333
4653,33.709459,-111.881501
4654,33.430038,-112.014524
4655,33.300967,-111.798332
4656,33.701865,-111.893156
4657,33.529346,-111.889273
4658,33.313517,-112.169707
4659,33.63223,-111.70945
4660,33.506668,-111.794995
4661,33.562588,-111.826597
4662,33.476539,-112.101871
4663,33.697225,-111.978621
4664,33.697738,-112.217738
4665,33.625633,-111.976914
4666,33.263241,-112.212466
4667,33.703312,-111.968177
4668,33.602608,-111.910767
4669,33.618214,-112.065882
4670,33.41779,-112.000873
4671,33.727568,-111.774608
4672,33.635223,-112.234862
4673,33.267554,-111.82496
4674,33.444667,-112.197547
4675,33.731828,-112.277975
4676,33.228318,-112.188655
4677,33.77685,-111.840974
4678,33.607498,-112.056924
4679,33.578826,-111.776488
4680,33.362336,-111.985175
4681,33.349275,-112.28665
4682,33.765235,-111.869972
4683,33.378963,-112.23386
4684,33.665303,-111.826372
4685,33.435873,-112.199138
4686,33.283552,-112.092732
4687,33.206429,-111.843237
4688,33.526554,-111.727461
4689,33.785467,-112.07714
4690,33.421482,-111.80236
4691,33.414315,-112.185525
4692,33.406455,-111.815692
4693,33.512326,-111.905504
4694,33.464399,-112.184354
4695,33.727949,-112.118498
4696,33.503312,-112.220937
4697,33.504655,-112.07022
4698,33.283023,-112.177811
4699,33.789644,-111.913601
4700,33.349984,-111.703297
4701,33.244018,-112.292795
4702,33.597888,-111.975448
4703,33.55722,-111.9558
4704,33.449087,-111.751475
4705,33.453315,-111.996397
4706,33.671038,-111.973779
4707,33.317428,-112.017008
4708,33.692152,-112.138657
4709,33.589248,-112.266383
4710,33.451382,-112.054805
4711,33.474817,-112.268445
4712,33.353988,-111.969705
4713,33.651269,-112.115624
4714,33.507725,-111.979839
4715,33.392513,-112.219422
4716,33.55763,-111.740422
4717,33.797441,-111.763287
4718,33.461157,-112.186002
4719,33.752415,-112.093933
4720,33.40701,-111.931904
4721,33.23284,-112.242588
4722,33.322545,-112.087259
4723,33.451217,-112.149333
4724,33.331781,-111.75069
4725,33.200136,-111.788494
4726,33.749001,-111.9521
4727,33.706328,-111.987792
4728,33.645375,-111.741565
4729,33.300689,-111.740543
4730,33.272218,-111.718402
4731,33.240563,-112.224773
4732,33.634418,-112.203665
4733,33.757285,-111.893958
4734,33.458321,-111.975139
4735,33.271484,-112.28892
4736,33.507436,-112.262815
4737,33.409299,-111.767152
4738,33.424895,-111.778678
4739,33.572798,-112.085637
4740,33.631231,-111.76537
4741,33.266362,-111.943795
4742,33.221354,-111.816457
4743,33.796598,-112.043541
4744,33.339637,-112.231961
4745,33.232298,-112.039764
4746,33.313925,-112.02562
4747,33.223375,-111.969433
4748,33.435087,-112.23665
4749,33.681441,-111.705159
4750,33.404747,-112.153518
4751,33.46651,-112.180869
4752,33.605352,-111.983918
4753,33.505336,-111.977675
4754,33.716867,-112.036108
4755,33.719621,-111.836865
4756,33.205946,-111.990007
4757,33.666828,-111.934183
4758,33.47644,-111.865752
4759,33.793304,-112.284985
4760,33.489939,-111.957613
4761,33.792138,-111.769483
4762,33.652742,-112.289567
4763,33.349163,-112.056891
4764,33.523037,-111.744264
4765,33.795281,-112.088107
4766,33.714518,-112.024763
4767,33.25842,-111.711075
4768,33.623823,-112.180406
4769,33.407348,-112.260847
4770,33.204189,-111.784346
4771,33.442089,-111.778921
4772,33.340853,-112.016753
4773,33.691322,-111.991476
4774,33.402398,-111.798516
4775,33.696514,-111.856864
4776,33.200359,-112.140911
4777,33.384691,-112.289864
4778,33.344699,-112.01218
4779,33.34014,-111.784653
4780,33.240912,-111.762499
4781,33.312275,-111.726264
4782,33.53333,-111.772262
4783,33.374817,-111.951974
4784,33.450437,-112.033237
4785,33.42612,-111.83509
4786,33.725543,-111.856107
4787,33.743179,-111.977114
4788,33.495774,-112.247604
4789,33.398094,-111.744351
4790,33.26408,-112.026638
4791,33.772042,-112.082
4792,33.236136,-111.92226
4793,33.37859,-111.895697
4794,33.37884,-112.173587
4795,33.392241,-111.797837
4796,33.298572,-112.126038
4797,33.669897,-112.18799
4798,33.273499,-112.05616
4799,33.580944,-111.861664
4800,33.274308,-111.720725
4801,33.242321,-111.814431
4802,33.745658,-111.735791
4803,33.314077,-112.215637
4804,33.69275,-112.257294
4805,33.526779,-111.965377
4806,33.246714,-112.125822
4807,33.773269,-111.803167
4808,33.348177,-111.896807
4809,33.715787,-111.717563
4810,33.301286,-112.147125
4811,33.712366,-112.00853
4812,33.207937,-111.999256
4813,33.507068,-112.156494
4814,33.661666,-111.945944
4815,33.760877,-112.034028
4816,33.745521,-112.031967
4817,33.691775,-112.082358
4818,33.732915,-112.289842
4819,33.319532,-111.986743
4820,33.370511,-112.098851
4821,33.373381,-112.299208
4822,33.426232,-112.115234
4823,33.435992,-112.132823
4824,33.526733,-112.063931
4825,33.295928,-112.220889
4826,33.614748,-111.99539
4827,33.30054,-111.884536
4828,33.386185,-111.921889
4829,33.502007,-111.817747
4830,33.677864,-112.028795
4831,33.643682,-111.988545
4832,33.587321,-111.813759
4833,33.293464,-112.043379
4834,33.528227,-111.87904
4835,33.252468,-112.039239
4836,33.426418,-112.049358
4837,33.44811,-111.843877
4838,33.223887,-112.195098
4839,33.364393,-112.096848
4840,33.77339,-112.165497
4841,33.77218,-112.084534
4842,33.411396,-112.161775
4843,33.22586,-111.952357
4844,33.307457,-111.821098
4845,33.435331,-111.828032
4846,33.768668,-112.081299
4847,33.284719,-111.706744
4848,33.65811,-111.943687
4849,33.26521,-112.06036
4850,33.788755,-111.798676
4851,33.42897,-111.862076
4852,33.665141,-111.850435
4853,33.405555,-112.182316
4854,33.576601,-112.019005
4855,33.31521,-111.782903
4856,33.287613,-111.997577
4857,33.762838,-111.889928
4858,33.750588,-111.94724
4859,33.732481,-111.794586
4860,33.57526,-112.129263
4861,33.684961,-111.954715
4862,33.241422,-112.226059
4863,33.400873,-111.885874
4864,33.388222,-111.860819
4865,33.581387,-112.274298
4866,33.413575,-111.894525
4867,33.289104,-112.051186
4868,33.55788,-112.225542
4869,33.68863,-112.048055
4870,33.429274,-112.18346
4871,33.279361,-112.050664
4872,33.318013,-112.069397
4873,33.34249,-111.856965
4874,33.379939,-111.835471
4875,33.585677,-111.935783
4876,33.560567,-112.286388
4877,33.617648,-111.741387
4878,33.417501,-111.88826
4879,33.694399,-112.279483
4880,33.322453,-111.8087
4881,33.481424,-112.17984
4882,33.680563,-111.952467
4883,33.308095,-112.020019
4884,33.265918,-112.048097
4885,33.73021,-111.766172
4886,33.405758,-112.037583
4887,33.610322,-112.254794
4888,33.215209,-111.732017
4889,33.614028,-111.747679
4890,33.389661,-111.88934
4891,33.233445,-112.019264
4892,33.565888,-112.244284
4893,33.344482,-111.825551
4894,33.432084,-112.254713
4895,33.248348,-112.258839
4896,33.288298,-111.97757
4897,33.378786,-112.203923
4898,33.253856,-112.295362
4899,33.746496,-112.046132
4900,33.203628,-112.21767
4901,33.490316,-112.203691
4902,33.273948,-112.253854
4903,33.384607,-112.176944
4904,33.755636,-111.870709
4905,33.297017,-111.814644
4906,33.779499,-112.02848
4907,33.323477,-111.996068
4908,33.64494,-112.280407
4909,33.528006,-112.25841
4910,33.730687,-112.145459
4911,33.532396,-111.973661
4912,33.520736,-111.856269
4913,33.317275,-111.936998
4914,33.299738,-112.064723
4915,33.749893,-112.229006
4916,33.396703,-111.831536
4917,33.423249,-112.081728
4918,33.655894,-111.858368
4919,33.403294,-111.992213
4920,33.771237,-111.856803
4921,33.642757,-111.755626
4922,33.558458,-111.747382
4923,33.728537,-111.978936
4924,33.229764,-111.993095
4925,33.354238,-112.140593
4926,33.479022,-111.73852
4927,33.336187,-112.025248
4928,33.646343,-112.223445
4929,33.751525,-112.040377
4930,33.454262,-112.223768
4931,33.40528,-111.998481
4932,33.77693,-111.963235
4933,33.466911,-112.097347
4934,33.493429,-112.25701
4935,33.41099,-111.733898
4936,33.745729,-111.835988
4937,33.541373,-111.796671
4938,33.657305,-112.079879
4939,33.687084,-111.843501
4940,33.405109,-112.008776
4941,33.460217,-112.17935
4942,33.709083,-112.225346
4943,33.417953,-112.092969
4944,33.676361,-112.217469
4945,33.764595,-111.701039
4946,33.573926,-112.270487
4947,33.644976,-112.035314
4948,33.683058,-112.028744
4949,33.707024,-112.119621
4950,33.437032,-111.957189
4951,33.230758,-112.210014
4952,33.441126,-111.829653
4953,33.604254,-112.100531
4954,33.47021,-111.945194
4955,33.649378,-111.870616
4956,33.414189,-111.766575
4957,33.580846,-111.798528
4958,33.311852,-111.935015
4959,33.649622,-112.066964
4960,33.527418,-111.998077
4961,33.322439,-111.838759
4962,33.375147,-111.773473
4963,33.649165,-112.237731
4964,33.489561,-112.069086
4965,33.329619,-111.83433
4966,33.780363,-112.041009
4967,33.629075,-112.100663
4968,33.774281,-112.053206
4969,33.456263,-111.938293
4970,33.48506,-111.700117
4971,33.738773,-112.004205
4972,33.51503,-112.174903
4973,33.624367,-112.202292
4974,33.351304,-112.27459
4975,33.468036,-111.96471
4976,33.27407,-111.973257
4977,33.323588,-112.17686
4978,33.200566,-111.882802
4979,33.223559,-111.855336
4980,33.78637,-112.144541
4981,33.345412,-112.09354
4982,33.597986,-111.705717
4983,33.70346,-112.075441
4984,33.530396,-111.843519
4985,33.291887,-112.028365
4986,33.63687,-111.823993
4987,33.560151,-111.838586
4988,33.63875,-111.899346
4989,33.661848,-111.787133
4990,33.785246,-111.736469
4991,33.544138,-111.95201
4992,33.404985,-112.157519
4993,33.589079,-112.060823
4994,33.241064,-111.845017
4995,33.738438,-111.90947
4996,33.271629,-112.193321
4997,33.396706,-112.269256
4998,33.689447,-111.890223
4999,33.558387,-112.149353
5000,33.436181,-112.000198
5001,33.484061,-111.851952
5002,33.712728,-111.9624
5003,33.404003,-112.250018
5004,33.72179,-112.188652
5005,33.252881,-112.168403
5006,33.666079,-112.145281
5007,33.708529,-111.960758
5008,33.309091,-111.997621
5009,33.458208,-112.178104
5010,33.2993,-112.259467
5011,33.623962,-112.197141
5012,33.521209,-111.709371
5013,33.581194,-112.018872
5014,33.317892,-111.779593
5015,33.327048,-111.790749
5016,33.224898,-111.993088
5017,33.393241,-111.875987
5018,33.535847,-112.184349
5019,33.714761,-111.886962
5020,33.600156,-112.136569
5021,33.461238,-111.800763
5022,33.771872,-112.249766
5023,33.631547,-111.836117
5024,33.758099,-112.240038
5025,33.516553,-111.771286
5026,33.355343,-112.117477
5027,33.231696,-111.907364
5028,33.635651,-112.007499
5029,33.272782,-112.080218
5030,33.381665,-111.912735
5031,33.519483,-111.731486
5032,33.53865,-112.275238
5033,33.56035,-111.748688
5034,33.299753,-111.934551
5035,33.427842,-111.815611
5036,33.570317,-112.069675
5037,33.781891,-112.016894
5038,33.636579,-111.77869
5039,33.753562,-112.051091
5040,33.657327,-111.979204
5041,33.55503,-112.287883
5042,33.315214,-112.204841
5043,33.600011,-111.914988
5044,33.574028,-111.869814
5045,33.561482,-111.950439
5046,33.493872,-112.214014
5047,33.517194,-112.032757
5048,33.400666,-112.086943
5049,33.511588,-112.002603
5050,33.318534,-111.777803
5051,33.683105,-111.834483
5052,33.311466,-112.249606
5053,33.25098,-111.765814
5054,33.461748,-112.01694
5055,33.594984,-111.853683
5056,33.46263,-112.215976
5057,33.366052,-111.897568
5058,33.534903,-112.158204
5059,33.408201,-112.036971
5060,33.759721,-112.289882
5061,33.753587,-112.209034
5062,33.501423,-112.244752
5063,33.39673,-112.156153
5064,33.642279,-112.239989
5065,33.222028,-111.884854
5066,33.484861,-112.282576
5067,33.401794,-111.929356
5068,33.752322,-112.215575
5069,33.207202,-111.732903
5070,33.531689,-111.740144
5071,33.644398,-112.164698
5072,33.491011,-111.931347
5073,33.251242,-112.283197
5074,33.783477,-111.740927
5075,33.510806,-111.986208
5076,33.568512,-112.274066
5077,33.341966,-112.0945
5078,33.490099,-112.25389
5079,33.45749,-112.064233
5080,33.244938,-111.898044
5081,33.263696,-112.018066
5082,33.702484,-112.069767
5083,33.343892,-112.228506
5084,33.316975,-112.153037
5085,33.502947,-112.239914
5086,33.661248,-111.815501
5087,33.237168,-112.218856
5088,33.546085,-111.942776
5089,33.271526,-112.094356
5090,33.221877,-112.164413
5091,33.231646,-111.916319
5092,33.700498,-112.025799
5093,33.270783,-112.059913
5094,33.227091,-111.944289
5095,33.46274,-112.005239
5096,33.706396,-112.117909
5097,33.357445,-111.964563
5098,33.453028,-111.898301
5099,33.223954,-112.283984
5100,33.469447,-112.020477
5101,33.546568,-112.26539
5102,33.542544,-112.188157
5103,33.399456,-111.963695
5104,33.38932,-111.780287
5105,33.263974,-111.770317
5106,33.420079,-112.258034
5107,33.259697,-112.048537
5108,33.659958,-111.950196
5109,33.779765,-112.211758
5110,33.782045,-111.840741
5111,33.719043,-111.853459
5112,33.560475,-111.757995
5113,33.620519,-112.294908
5114,33.371123,-112.169989
5115,33.578462,-111.803688
5116,33.47339,-111.897652
5117,33.48921,-111.763366
5118,33.654666,-112.265692
5119,33.369151,-111.941822
5120,33.390824,-111.958572
5121,33.754785,-112.278595
5122,33.233735,-111.991887
5123,33.491381,-111.934288
5124,33.74768,-112.185224
5125,33.566218,-112.136002
5126,33.527844,-111.915792
5127,33.349847,-112.019019
5128,33.405965,-111.785192
5129,33.711229,-112.094571
5130,33.535531,-112.140004
5131,33.508845,-111.70908
5132,33.259748,-111.753319
5133,33.209617,-112.282604
5134,33.778211,-111.837563
5135,33.426192,-112.233799
5136,33.561928,-112.283509
5137,33.247829,-112.135783
5138,33.609869,-112.138392
5139,33.75954,-111.808409
5140,33.545399,-111.8736
5141,33.275669,-111.711034
5142,33.549033,-111.873092
5143,33.659808,-112.049047
5144,33.44385,-111.880643
5145,33.727903,-111.700325
5146,33.58921,-111.873915
5147,33.739549,-111.842991
5148,33.574103,-111.736981
5149,33.278773,-112.231809
5150,33.385815,-111.877129
5151,33.321077,-111.789516
5152,33.745296,-111.727373
5153,33.65624,-112.173418
5154,33.605839,-111.997643
5155,33.38058,-111.891667
5156,33.310427,-112.151519
5157,33.653871,-111.939716
5158,33.484495,-112.145453
5159,33.335474,-112.099926
5160,33.569973,-112.035089
5161,33.2242,-111.982486
5162,33.395702,-112.03038
5163,33.481134,-112.004083
5164,33.288775,-112.120847
5165,33.790793,-112.204621
5166,33.325458,-112.27159
5167,33.278212,-112.182413
5168,33.322121,-111.950834
5169,33.661437,-111.828331
5170,33.455303,-112.198451
5171,33.53925,-112.234867
5172,33.212605,-111.850426
5173,33.220659,-112.116905
5174,33.467495,-111.7291
5175,33.689993,-111.871409
5176,33.731143,-112.103946
5177,33.252024,-112.126274
5178,33.523018,-111.985781
5179,33.747938,-112.252513
5180,33.432784,-112.229394
5181,33.697739,-112.194485
5182,33.280217,-111.835166
5183,33.761237,-111.991686
5184,33.650854,-112.29366
5185,33.764801,-111.89589
5186,33.60597,-112.045786
5187,33.418042,-111.993489
5188,33.762909,-112.17153
5189,33.36534,-111.968931
5190,33.399304,-111.712508
5191,33.620485,-112.255933
5192,33.65919,-112.12965
5193,33.757642,-112.154201
5194,33.322881,-112.15087
5195,33.678799,-112.072776
5196,33.643128,-111.809134
5197,33.238277,-111.752285
5198,33.432334,-112.178671
5199,33.369659,-111.97423
5200,33.382694,-111.917861
5201,33.789768,-111.986904
5202,33.585666,-112.039554
5203,33.630606,-112.184815
5204,33.785971,-112.007068
5205,33.426321,-112.059271
5206,33.681104,-111.822662
5207,33.460719,-111.841837
5208,33.72172,-112.219601
5209,33.308395,-112.246889
5210,33.768612,-111.755108
5211,33.331263,-111.978695
5212,33.395732,-111.785319
5213,33.653715,-112.265109
5214,33.436253,-111.984091
5215,33.564927,-111.976344
5216,33.466744,-111.783579
5217,33.645422,-112.241434
5218,33.336999,-112.155733
5219,33.235075,-112.056077
5220,33.379958,-111.780495
5221,33.484585,-111.73667
5222,33.300812,-111.704365
5223,33.412878,-111.724484
5224,33.43999,-112.296435
5225,33.234435,-112.271375
5226,33.549984,-112.211436
5227,33.730606,-112.090683
5228,33.291046,-111.802049
5229,33.558685,-111.764406
5230,33.598844,-112.187899
5231,33.451601,-111.928202
5232,33.620659,-111.749583
5233,33.446439,-112.021761
5234,33.502782,-112.237874
5235,33.204412,-112.025312
5236,33.615032,-112.074523
5237,33.596806,-111.953405
5238,33.223041,-112.036805
5239,33.42095,-112.289592
5240,33.787419,-111.703601
5241,33.452442,-111.973876
5242,33.501167,-112.015822
5243,33.745958,-111.72723
5244,33.630357,-112.206484
5245,33.549242,-112.186457
5246,33.678683,-111.815191
5247,33.71862,-112.143501
5248,33.474133,-111.820464
5249,33.485065,-112.13708
5250,33.431631,-112.280087
5251,33.780024,-111.989791
5252,33.6183,-112.181988
5253,33.249934,-111.845292
5254,33.717776,-111.91528
5255,33.488336,-111.745838
5256,33.241252,-111.830207
5257,33.52983,-112.191534
5258,33.450299,-111.819905
5259,33.72665,-111.914958
5260,33.322397,-111.898629
5261,33.695879,-111.800642
5262,33.534613,-111.955706
5263,33.232766,-112.020398
5264,33.783107,-111.918015
5265,33.507569,-112.121226
5266,33.374526,-112.190442
5267,33.481644,-111.930047
5268,33.714715,-112.159691
5269,33.382942,-112.252051
5270,33.315606,-112.299667
5271,33.277443,-111.935008
5272,33.378716,-112.082711
5273,33.668029,-111.848613
5274,33.482976,-112.074894
5275,33.336489,-112.008398
5276,33.299711,-112.055749
5277,33.399638,-111.909655
5278,33.763955,-112.086317
5279,33.405816,-111.721739
5280,33.792874,-111.738312
5281,33.491138,-111.791183
5282,33.307498,-111.74782
5283,33.734684,-112.030516
5284,33.476213,-111.978142
5285,33.625803,-111.854744
5286,33.790227,-111.882312
5287,33.230105,-111.765593
5288,33.258017,-111.870201
5289,33.632274,-111.701269
5290,33.369095,-112.090897
5291,33.310581,-111.800201
5292,33.223617,-111.881419
5293,33.213108,-111.885168
5294,33.664691,-112.104499
5295,33.28066,-111.828639
5296,33.480632,-111.759774
5297,33.563538,-112.168871
5298,33.457011,-111.924702
5299,33.216264,-112.064719
5300,33.670101,-111.706271
5301,33.206308,-112.0127
5302,33.657134,-112.163008
5303,33.735983,-112.070885
5304,33.459704,-111.907697
5305,33.521325,-112.254346
5306,33.48619,-111.937839
5307,33.433525,-111.741265
5308,33.732455,-111.789782
5309,33.73636,-112.259396
5310,33.40149,-111.703966
5311,33.569042,-111.880764
5312,33.756145,-112.202632
5313,33.777235,-112.29255
5314,33.505375,-112.19723
5315,33.471695,-111.797094
5316,33.367217,-112.287016
5317,33.775323,-112.160112
5318,33.285689,-111.845617
5319,33.547898,-111.948334
5320,33.36953,-111.830359
5321,33.367405,-111.85231
5322,33.442981,-112.269639
5323,33.799276,-111.764493
5324,33.23298,-112.163781
5325,33.547125,-111.967965
5326,33.249543,-111.913427
5327,33.292712,-112.198823
5328,33.463738,-111.714261
5329,33.506276,-112.007106
5330,33.355275,-112.265414
5331,33.389874,-111.737643
5332,33.25218,-111.948239
5333,33.381932,-111.880484
5334,33.779935,-111.984895
5335,33.766824,-111.799157
5336,33.400927,-112.28012
5337,33.542512,-112.138973
5338,33.745757,-112.018211
5339,33.20371,-112.254038
5340,33.68641,-111.876456
5341,33.769022,-112.063802
5342,33.254795,-112.136399
5343,33.296869,-112.297973
5344,33.776448,-111.868102
5345,33.522524,-111.799714
5346,33.208518,-112.062976
5347,33.354579,-111.961469
5348,33.469966,-112.163388
5349,33.615745,-111.926681
5350,33.639896,-112.292718
5351,33.797253,-112.006814
5352,33.372507,-111.913477
5353,33.522932,-111.749085
5354,33.519994,-112.071199
5355,33.443387,-111.840886
5356,33.301497,-111.941388
5357,33.786474,-111.743793
5358,33.71199,-112.060973
5359,33.499,-112.108543
5360,33.561947,-111.767715
5361,33.336357,-112.270453
5362,33.526272,-112.218169
5363,33.616982,-112.250557
5364,33.5091,-111.794134
5365,33.794171,-112.293636
5366,33.566805,-111.783006
5367,33.422584,-112.029239
5368,33.663291,-112.297585
5369,33.302278,-112.059013
5370,33.430709,-112.187919
5371,33.408175,-111.92536
5372,33.459084,-111.892385
5373,33.669068,-112.007483
5374,33.490504,-112.275688
5375,33.676409,-111.906323
5376,33.545893,-111.794777
5377,33.405242,-111.867805
5378,33.685987,-111.802025
5379,33.342974,-112.179694
5380,33.33463,-111.766667
5381,33.502702,-112.106684
5382,33.35651,-112.291957
5383,33.205452,-111.793965
5384,33.588979,-111.734907
5385,33.506656,-111.906665
5386,33.467311,-112.161138
5387,33.780181,-112.148953
5388,33.54272,-112.020044
5389,33.718059,-111.761301
5390,33.28367,-112.210241
5391,33.541524,-111.804416
5392,33.720788,-112.125218
5393,33.549863,-111.814848
5394,33.630809,-111.747837
5395,33.423226,-112.043504
5396,33.25547,-112.08097
5397,33.47474,-111.818667
5398,33.436688,-111.98231
5399,33.720236,-111.889331
5400,33.346397,-111.926302
5401,33.780041,-112.208267
5402,33.774883,-111.793126
5403,33.348579,-112.182535
5404,33.408831,-111.740631
5405,33.737333,-112.149657
5406,33.779973,-111.859671
5407,33.466063,-112.129207
5408,33.392598,-112.109329
5409,33.515656,-112.113999
5410,33.612662,-111.851265
5411,33.364085,-111.965911
5412,33.641884,-111.770229
5413,33.230994,-112.115576
5414,33.229577,-111.884804
5415,33.431773,-111.848231
5416,33.412084,-112.209111
5417,33.38938,-112.059646
5418,33.494612,-112.01031
5419,33.39244,-112.086588
5420,33.315355,-112.106732
5421,33.385682,-111.888148
5422,33.784943,-112.17048
5423,33.446668,-111.874366
5424,33.466828,-111.738973
5425,33.545927,-111.960881
5426,33.790004,-111.933139
5427,33.344961,-112.25864
5428,33.608769,-111.781314
5429,33.629591,-112.128731
5430,33.564395,-111.930969
5431,33.253147,-111.712533
5432,33.606123,-111.942698
5433,33.238457,-111.865174
5434,33.557686,-112.032808
5435,33.643749,-112.26378
5436,33.326582,-111.82144
5437,33.704973,-112.279001
5438,33.218212,-111.879605
5439,33.706288,-112.286247
5440,33.476197,-111.782617
5441,33.330553,-112.205418
5442,33.280267,-111.991437
5443,33.771984,-111.94171
5444,33.243599,-112.025473
5445,33.319456,-112.095542
5446,33.408693,-112.019311
5447,33.572141,-112.113151
5448,33.526881,-112.037127
5449,33.275386,-112.084652
5450,33.373837,-111.960277
5451,33.343251,-112.157246
5452,33.328126,-111.706806
5453,33.446687,-111.999478
5454,33.622419,-112.183503
5455,33.330472,-112.01376
5456,33.420007,-111.780151
5457,33.43455,-112.286916
5458,33.785874,-111.892268
5459,33.7728,-111.971219
5460,33.680083,-112.198265
5461,33.344995,-111.809514
5462,33.240822,-112.078669
5463,33.390142,-112.123719
5464,33.360077,-111.803125
5465,33.503555,-111.916885
5466,33.666637,-111.761045
5467,33.714994,-111.92207
5468,33.706918,-111.855509
5469,33.415805,-111.798132
5470,33.612341,-112.267156
5471,33.387701,-111.834371
5472,33.236543,-111.931776
5473,33.620939,-112.258295
5474,33.205897,-111.994853
5475,33.44551,-112.250525
5476,33.397628,-111.858432
5477,33.616027,-111.972099
5478,33.659747,-111.727856
5479,33.382457,-112.190119
5480,33.686976,-111.93638
5481,33.37635,-112.173051
5482,33.467796,-111.931561
5483,33.636211,-111.86641
5484,33.615752,-111.866617
